"No.","Time","Source","Destination","Protocol","Length","Destination Port","Source Port","Info"
"36","2.525970739","13.107.42.16","172.20.10.8","TCP","66","","","443  >  44820 [FIN, ACK] Seq=5751 Ack=710 Win=27136 Len=0 TSval=2497925811 TSecr=2202758825"
"37","2.529559860","172.20.10.8","13.107.42.16","TLSv1.2","97","","","Encrypted Alert"
"38","2.532629180","172.20.10.8","13.107.42.16","TCP","66","","","44820  >  443 [FIN, ACK] Seq=741 Ack=5752 Win=64128 Len=0 TSval=2202759065 TSecr=2497925811"
"39","2.545310345","13.107.42.16","172.20.10.8","TCP","66","","","[TCP Out-Of-Order] 443  >  44820 [FIN, ACK] Seq=5751 Ack=710 Win=27136 Len=0 TSval=2497925868 TSecr=2202758825"
"40","2.545364838","172.20.10.8","13.107.42.16","TCP","78","","","[TCP Dup ACK 37#1] 44820  >  443 [ACK] Seq=742 Ack=5752 Win=64128 Len=0 TSval=2202759077 TSecr=2497925868 SLE=5751 SRE=5752"
"41","2.555421748","13.107.42.16","172.20.10.8","TCP","78","","","[TCP Dup ACK 34#1] 443  >  44820 [ACK] Seq=5752 Ack=710 Win=27136 Len=0 TSval=2497925877 TSecr=2202758825 SLE=741 SRE=742"
"42","2.555421887","13.107.42.16","172.20.10.8","TCP","78","","","443  >  44820 [ACK] Seq=5752 Ack=742 Win=27136 Len=0 TSval=2497925877 TSecr=2202759062 SLE=741 SRE=742"
"43","2.600561518","20.189.173.14","172.20.10.8","TCP","1464","","","443  >  35698 [ACK] Seq=1 Ack=254 Win=25088 Len=1398 TSval=3403575973 TSecr=3095526115 [TCP segment of a reassembled PDU]"
"44","2.600579410","172.20.10.8","20.189.173.14","TCP","66","","","35698  >  443 [ACK] Seq=254 Ack=1399 Win=63104 Len=0 TSval=3095526436 TSecr=3403575973"
"45","2.606185819","20.189.173.14","172.20.10.8","TCP","1464","","","443  >  35698 [PSH, ACK] Seq=1399 Ack=254 Win=25088 Len=1398 TSval=3403575973 TSecr=3095526115 [TCP segment of a reassembled PDU]"
"46","2.606201211","172.20.10.8","20.189.173.14","TCP","66","","","35698  >  443 [ACK] Seq=254 Ack=2797 Win=63104 Len=0 TSval=3095526441 TSecr=3403575973"
"47","2.606185939","20.189.173.14","172.20.10.8","TCP","1464","","","443  >  35698 [ACK] Seq=2797 Ack=254 Win=25088 Len=1398 TSval=3403575974 TSecr=3095526115 [TCP segment of a reassembled PDU]"
"48","2.606223663","172.20.10.8","20.189.173.14","TCP","66","","","35698  >  443 [ACK] Seq=254 Ack=4195 Win=61824 Len=0 TSval=3095526441 TSecr=3403575974"
"49","2.606326477","20.189.173.14","172.20.10.8","TLSv1.2","378","","","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"50","2.606331241","172.20.10.8","20.189.173.14","TCP","66","","","35698  >  443 [ACK] Seq=254 Ack=4507 Win=61568 Len=0 TSval=3095526441 TSecr=3403575974"
"51","2.607507165","172.20.10.8","20.189.173.14","TLSv1.2","224","","","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"52","2.635238070","20.189.173.14","172.20.10.8","TCP","66","","","443  >  35698 [ACK] Seq=4507 Ack=412 Win=26112 Len=0 TSval=3403576010 TSecr=3095526443"
"53","2.832979279","20.189.173.14","172.20.10.8","TLSv1.2","117","","","Change Cipher Spec, Encrypted Handshake Message"
"54","2.833675323","172.20.10.8","20.189.173.14","TLSv1.2","1426","","","Application Data"
"55","2.877241188","20.189.173.14","172.20.10.8","TCP","66","","","443  >  35698 [ACK] Seq=4558 Ack=1772 Win=28672 Len=0 TSval=3403576252 TSecr=3095526669"
"56","3.243031067","20.189.173.14","172.20.10.8","TLSv1.2","556","","","Application Data"
"57","3.243161514","20.189.173.14","172.20.10.8","TCP","66","","","443  >  35698 [FIN, ACK] Seq=5048 Ack=1772 Win=28672 Len=0 TSval=3403576412 TSecr=3095526669"
"58","3.243161540","20.189.173.14","172.20.10.8","TCP","66","","","[TCP Out-Of-Order] 443  >  35698 [FIN, ACK] Seq=5048 Ack=1772 Win=28672 Len=0 TSval=3403576484 TSecr=3095526669"
"59","3.243184474","172.20.10.8","20.189.173.14","TCP","78","","","35698  >  443 [ACK] Seq=1772 Ack=5049 Win=64128 Len=0 TSval=3095527078 TSecr=3403576412 SLE=5048 SRE=5049"
"60","3.243492743","172.20.10.8","20.189.173.14","TLSv1.2","97","","","Encrypted Alert"
"61","3.243827340","172.20.10.8","20.189.173.14","TCP","66","","","35698  >  443 [FIN, ACK] Seq=1803 Ack=5049 Win=64128 Len=0 TSval=3095527079 TSecr=3403576412"
"62","3.285525821","20.189.173.14","172.20.10.8","TCP","78","","","[TCP Dup ACK 55#1] 443  >  35698 [ACK] Seq=5049 Ack=1772 Win=28672 Len=0 TSval=3403576660 TSecr=3095526669 SLE=1803 SRE=1804"
"63","3.285526078","20.189.173.14","172.20.10.8","TCP","78","","","443  >  35698 [ACK] Seq=5049 Ack=1804 Win=28672 Len=0 TSval=3403576660 TSecr=3095527079 SLE=1803 SRE=1804"
"64","3.949017286","172.20.10.8","172.20.10.1","DNS","94","53","57532","Standard query 0x10a8 A www.msftconnecttest.com OPT"
"65","3.949084945","172.20.10.8","172.20.10.1","DNS","94","53","60385","Standard query 0xb56b AAAA www.msftconnecttest.com OPT"
"66","3.963159672","172.20.10.8","172.20.10.1","DNS","121","53","35575","Standard query 0xb22b AAAA ip.azeus1-client-s.msnmessenger.msn.com.akadns.net OPT"
"67","3.967989661","172.20.10.1","172.20.10.8","DNS","187","35575","53","Standard query response 0xb22b AAAA ip.azeus1-client-s.msnmessenger.msn.com.akadns.net SOA internal.akadns.net OPT"
"68","3.969249009","172.20.10.8","20.185.212.106","TCP","74","","","55048  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3021128521 TSecr=0 WS=128"
"69","4.000525010","172.20.10.8","172.20.10.1","DNS","88","53","47729","Standard query 0x2091 A api.asm.skype.com OPT"
"70","4.000708789","172.20.10.8","172.20.10.1","DNS","88","53","33086","Standard query 0x9796 AAAA api.asm.skype.com OPT"
"71","4.003575034","20.185.212.106","172.20.10.8","TCP","74","","","443  >  55048 [SYN, ACK] Seq=0 Ack=1 Win=23808 Len=0 MSS=1410 SACK_PERM=1 TSval=3875124086 TSecr=3021128521 WS=512"
"72","4.003659270","172.20.10.8","20.185.212.106","TCP","66","","","55048  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3021128556 TSecr=3875124086"
"73","4.004244220","172.20.10.8","20.185.212.106","TLSv1.2","583","","","Client Hello"
"74","4.011547410","172.20.10.1","172.20.10.8","DNS","230","57532","53","Standard query response 0x10a8 A www.msftconnecttest.com CNAME ncsi-geo.trafficmanager.net CNAME v4ncsi.msedge.net CNAME ncsi.4-c-0003.c-msedge.net CNAME 4-c-0003.c-msedge.net A 13.107.4.52 OPT"
"75","4.018468876","172.20.10.8","20.185.212.106","TCP","74","","","55062  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3021128571 TSecr=0 WS=128"
"76","4.019859599","172.20.10.8","172.20.10.1","DNS","88","53","45971","Standard query 0xfabd A api.aps.skype.com OPT"
"77","4.019937728","172.20.10.8","172.20.10.1","DNS","88","53","59716","Standard query 0xecef AAAA api.aps.skype.com OPT"
"78","4.030499276","172.20.10.1","172.20.10.8","DNS","201","47729","53","Standard query response 0x2091 A api.asm.skype.com CNAME asm-api-prod-version-skype.trafficmanager.net CNAME weu1-api-skype.cloudapp.net A 52.113.199.175 OPT"
"79","4.035801656","20.185.212.106","172.20.10.8","TCP","66","","","443  >  55048 [ACK] Seq=1 Ack=518 Win=25088 Len=0 TSval=3875124116 TSecr=3021128556"
"80","4.041815723","20.185.212.106","172.20.10.8","TCP","74","","","443  >  55062 [SYN, ACK] Seq=0 Ack=1 Win=23808 Len=0 MSS=1410 SACK_PERM=1 TSval=3875124124 TSecr=3021128571 WS=512"
"81","4.041874237","172.20.10.8","20.185.212.106","TCP","66","","","55062  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3021128594 TSecr=3875124124"
"82","4.042225226","172.20.10.8","20.185.212.106","TLSv1.2","583","","","Client Hello"
"83","4.042974418","172.20.10.1","172.20.10.8","DNS","271","60385","53","Standard query response 0xb56b AAAA www.msftconnecttest.com CNAME ncsi-geo.trafficmanager.net CNAME v4ncsi.msedge.net CNAME ncsi.4-c-0003.c-msedge.net CNAME 4-c-0003.c-msedge.net SOA ns1.c-msedge.net OPT"
"84","4.043328535","172.20.10.8","172.20.10.1","DNS","92","53","50723","Standard query 0x05c8 AAAA 4-c-0003.c-msedge.net OPT"
"85","4.047166653","172.20.10.1","172.20.10.8","DNS","152","50723","53","Standard query response 0x05c8 AAAA 4-c-0003.c-msedge.net SOA ns1.c-msedge.net OPT"
"86","4.047801213","172.20.10.8","13.107.4.52","TCP","74","","","37214  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4052509298 TSecr=0 WS=128"
"87","4.049422312","172.20.10.1","172.20.10.8","DNS","193","45971","53","Standard query response 0xfabd A api.aps.skype.com CNAME api-aps-teams.trafficmanager.net CNAME b-aps-euwe-01-skype.cloudapp.net A 51.144.253.41 OPT"
"88","4.064688749","172.20.10.1","172.20.10.8","DNS","256","33086","53","Standard query response 0x9796 AAAA api.asm.skype.com CNAME asm-api-prod-version-skype.trafficmanager.net CNAME weu1-api-skype.cloudapp.net SOA ns1-201.azure-dns.com OPT"
"89","4.064948591","172.20.10.8","172.20.10.1","DNS","98","53","54168","Standard query 0x51a0 AAAA weu1-api-skype.cloudapp.net OPT"
"90","4.068868503","172.20.10.1","172.20.10.8","DNS","172","54168","53","Standard query response 0x51a0 AAAA weu1-api-skype.cloudapp.net SOA ns1-201.azure-dns.com OPT"
"91","4.069725297","172.20.10.8","52.113.199.175","TCP","74","","","49912  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2520133081 TSecr=0 WS=128"
"92","4.073452564","20.185.212.106","172.20.10.8","TCP","66","","","443  >  55062 [ACK] Seq=1 Ack=518 Win=25088 Len=0 TSval=3875124156 TSecr=3021128594"
"93","4.073493132","13.107.4.52","172.20.10.8","TCP","74","","","80  >  37214 [SYN, ACK] Seq=0 Ack=1 Win=23808 Len=0 MSS=1410 SACK_PERM=1 TSval=687497865 TSecr=4052509298 WS=512"
"94","4.073507608","172.20.10.8","13.107.4.52","TCP","66","","","37214  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4052509324 TSecr=687497865"
"95","4.073673499","172.20.10.8","13.107.4.52","HTTP","477","","","GET /connecttest.txt?n=1680202658175 HTTP/1.1 "
"96","4.077115820","172.20.10.1","172.20.10.8","DNS","248","59716","53","Standard query response 0xecef AAAA api.aps.skype.com CNAME api-aps-teams.trafficmanager.net CNAME b-aps-euwe-01-skype.cloudapp.net SOA ns1-201.azure-dns.com OPT"
"97","4.077323735","172.20.10.8","172.20.10.1","DNS","103","53","47363","Standard query 0x5c92 AAAA b-aps-euwe-01-skype.cloudapp.net OPT"
"98","4.080759103","172.20.10.1","172.20.10.8","DNS","177","47363","53","Standard query response 0x5c92 AAAA b-aps-euwe-01-skype.cloudapp.net SOA ns1-201.azure-dns.com OPT"
"99","4.081033006","172.20.10.8","51.144.253.41","TCP","74","","","43324  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4028976765 TSecr=0 WS=128"
"100","4.088704930","172.20.10.8","172.20.10.1","DNS","96","53","58687","Standard query 0x30b8 A open-ai-connect.skype.com OPT"
"101","4.088772678","172.20.10.8","172.20.10.1","DNS","96","53","35833","Standard query 0x7c8d AAAA open-ai-connect.skype.com OPT"
"102","4.091472748","52.113.199.175","172.20.10.8","TCP","74","","","443  >  49912 [SYN, ACK] Seq=0 Ack=1 Win=23808 Len=0 MSS=1410 SACK_PERM=1 TSval=2490183794 TSecr=2520133081 WS=512"
"103","4.091508192","172.20.10.8","52.113.199.175","TCP","66","","","49912  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2520133103 TSecr=2490183794"
"104","4.091736496","172.20.10.8","52.113.199.175","TLSv1.2","583","","","Client Hello"
"105","4.095637292","172.20.10.8","20.185.212.106","TCP","74","","","55078  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3021128648 TSecr=0 WS=128"
"106","4.098036124","172.20.10.8","20.185.212.106","TCP","74","","","55092  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3021128650 TSecr=0 WS=128"
"107","4.103377173","13.107.4.52","172.20.10.8","TCP","66","","","80  >  37214 [ACK] Seq=1 Ack=412 Win=25088 Len=0 TSval=687497895 TSecr=4052509324"
"108","4.107716148","51.144.253.41","172.20.10.8","TCP","74","","","443  >  43324 [SYN, ACK] Seq=0 Ack=1 Win=23808 Len=0 MSS=1410 SACK_PERM=1 TSval=4178955449 TSecr=4028976765 WS=512"
"109","4.107733589","172.20.10.8","51.144.253.41","TCP","66","","","43324  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4028976792 TSecr=4178955449"
"110","4.107877593","172.20.10.8","51.144.253.41","TLSv1.2","583","","","Client Hello"
"111","4.113878145","13.107.4.52","172.20.10.8","HTTP","586","","","HTTP/1.1 200 OK  (text/plain)"
"112","4.113894028","172.20.10.8","13.107.4.52","TCP","66","","","37214  >  80 [ACK] Seq=412 Ack=521 Win=63744 Len=0 TSval=4052509364 TSecr=687497901"
"113","4.119335109","20.185.212.106","172.20.10.8","TCP","74","","","443  >  55078 [SYN, ACK] Seq=0 Ack=1 Win=23808 Len=0 MSS=1410 SACK_PERM=1 TSval=3875124199 TSecr=3021128648 WS=512"
"114","4.119417883","172.20.10.8","20.185.212.106","TCP","66","","","55078  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3021128672 TSecr=3875124199"
"115","4.119913322","172.20.10.8","20.185.212.106","TLSv1.2","583","","","Client Hello"
"116","4.124241554","52.113.199.175","172.20.10.8","TCP","66","","","443  >  49912 [ACK] Seq=1 Ack=518 Win=25088 Len=0 TSval=2490183823 TSecr=2520133103"
"117","4.132771057","52.113.199.175","172.20.10.8","TCP","1464","","","443  >  49912 [ACK] Seq=1 Ack=518 Win=25088 Len=1398 TSval=2490183833 TSecr=2520133103 [TCP segment of a reassembled PDU]"
"118","4.132785753","172.20.10.8","52.113.199.175","TCP","66","","","49912  >  443 [ACK] Seq=518 Ack=1399 Win=63104 Len=0 TSval=2520133144 TSecr=2490183833"
"119","4.137342575","52.113.199.175","172.20.10.8","TCP","1464","","","443  >  49912 [PSH, ACK] Seq=1399 Ack=518 Win=25088 Len=1398 TSval=2490183833 TSecr=2520133103 [TCP segment of a reassembled PDU]"
"120","4.137359651","172.20.10.8","52.113.199.175","TCP","66","","","49912  >  443 [ACK] Seq=518 Ack=2797 Win=63104 Len=0 TSval=2520133149 TSecr=2490183833"
"121","4.137342675","52.113.199.175","172.20.10.8","TCP","1500","","","443  >  49912 [PSH, ACK] Seq=2797 Ack=518 Win=25088 Len=1434 TSval=2490183833 TSecr=2520133103 [TCP segment of a reassembled PDU]"
"122","4.137401015","172.20.10.8","52.113.199.175","TCP","66","","","49912  >  443 [ACK] Seq=518 Ack=4231 Win=61696 Len=0 TSval=2520133149 TSecr=2490183833"
"123","4.141855015","52.113.199.175","172.20.10.8","TLSv1.2","1494","","","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"124","4.141853506","20.185.212.106","172.20.10.8","TCP","74","","","443  >  55092 [SYN, ACK] Seq=0 Ack=1 Win=23808 Len=0 MSS=1410 SACK_PERM=1 TSval=3875124215 TSecr=3021128650 WS=512"
"125","4.141881823","172.20.10.8","52.113.199.175","TCP","66","","","49912  >  443 [ACK] Seq=518 Ack=5659 Win=62720 Len=0 TSval=2520133153 TSecr=2490183833"
"126","4.141907089","172.20.10.8","20.185.212.106","TCP","66","","","55092  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3021128694 TSecr=3875124215"
"127","4.142169069","172.20.10.8","20.185.212.106","TLSv1.2","583","","","Client Hello"
"128","4.143776455","51.144.253.41","172.20.10.8","TCP","66","","","443  >  43324 [ACK] Seq=1 Ack=518 Win=25088 Len=0 TSval=4178955483 TSecr=4028976792"
"129","4.145723904","172.20.10.1","172.20.10.8","DNS","197","35833","53","Standard query response 0x7c8d AAAA open-ai-connect.skype.com CNAME open-ai-connect-skype-com.s-0006.s-msedge.net CNAME s-0006.s-msedge.net AAAA 2620:1ec:42::133 OPT"
"130","4.145724628","172.20.10.1","172.20.10.8","DNS","185","58687","53","Standard query response 0x30b8 A open-ai-connect.skype.com CNAME open-ai-connect-skype-com.s-0006.s-msedge.net CNAME s-0006.s-msedge.net A 52.113.194.133 OPT"
"131","4.146793904","172.20.10.8","52.113.199.175","TLSv1.2","224","","","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"132","4.146867606","2a02:a020:41:bfaa:c2f5:1c59:a110:d980","2620:1ec:42::133","TCP","94","","","42634  >  443 [SYN] Seq=0 Win=65330 Len=0 MSS=1390 SACK_PERM=1 TSval=3492931988 TSecr=0 WS=128"
"133","4.148135310","51.144.253.41","172.20.10.8","TCP","1464","","","443  >  43324 [ACK] Seq=1 Ack=518 Win=25088 Len=1398 TSval=4178955491 TSecr=4028976792 [TCP segment of a reassembled PDU]"
"134","4.148143014","172.20.10.8","51.144.253.41","TCP","66","","","43324  >  443 [ACK] Seq=518 Ack=1399 Win=63104 Len=0 TSval=4028976832 TSecr=4178955491"
"135","4.152876451","51.144.253.41","172.20.10.8","TCP","1464","","","443  >  43324 [PSH, ACK] Seq=1399 Ack=518 Win=25088 Len=1398 TSval=4178955491 TSecr=4028976792 [TCP segment of a reassembled PDU]"
"136","4.152895203","172.20.10.8","51.144.253.41","TCP","66","","","43324  >  443 [ACK] Seq=518 Ack=2797 Win=63104 Len=0 TSval=4028976837 TSecr=4178955491"
"137","4.152876638","51.144.253.41","172.20.10.8","TCP","90","","","443  >  43324 [PSH, ACK] Seq=2797 Ack=518 Win=25088 Len=24 TSval=4178955491 TSecr=4028976792 [TCP segment of a reassembled PDU]"
"138","4.152912487","172.20.10.8","51.144.253.41","TCP","66","","","43324  >  443 [ACK] Seq=518 Ack=2821 Win=63104 Len=0 TSval=4028976837 TSecr=4178955491"
"139","4.152876681","51.144.253.41","172.20.10.8","TCP","1464","","","443  >  43324 [ACK] Seq=2821 Ack=518 Win=25088 Len=1398 TSval=4178955491 TSecr=4028976792 [TCP segment of a reassembled PDU]"
"140","4.152917502","172.20.10.8","51.144.253.41","TCP","66","","","43324  >  443 [ACK] Seq=518 Ack=4219 Win=61824 Len=0 TSval=4028976837 TSecr=4178955491"
"141","4.156139723","51.144.253.41","172.20.10.8","TCP","1464","","","443  >  43324 [PSH, ACK] Seq=4219 Ack=518 Win=25088 Len=1398 TSval=4178955491 TSecr=4028976792 [TCP segment of a reassembled PDU]"
"142","4.156149151","172.20.10.8","51.144.253.41","TCP","66","","","43324  >  443 [ACK] Seq=518 Ack=5617 Win=63104 Len=0 TSval=4028976840 TSecr=4178955491"
"143","4.156149958","20.185.212.106","172.20.10.8","TCP","66","","","443  >  55078 [ACK] Seq=1 Ack=518 Win=25088 Len=0 TSval=3875124230 TSecr=3021128672"
"144","4.156139847","51.144.253.41","172.20.10.8","TLSv1.2","117","","","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"145","4.156162431","172.20.10.8","51.144.253.41","TCP","66","","","43324  >  443 [ACK] Seq=518 Ack=5668 Win=63104 Len=0 TSval=4028976840 TSecr=4178955491"
"146","4.158584799","172.20.10.8","51.144.253.41","TLSv1.2","224","","","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"147","4.158867990","172.20.10.8","51.144.253.41","TLSv1.2","1334","","","Application Data, Application Data"
"148","4.159039157","172.20.10.8","51.144.253.41","TLSv1.2","323","","","Application Data, Application Data"
"149","4.170679605","20.185.212.106","172.20.10.8","TCP","66","","","443  >  55092 [ACK] Seq=1 Ack=518 Win=25088 Len=0 TSval=3875124253 TSecr=3021128694"
"150","4.179472834","52.113.199.175","172.20.10.8","TLSv1.2","117","","","Change Cipher Spec, Encrypted Handshake Message"
"151","4.179472576","2620:1ec:42::133","2a02:a020:41:bfaa:c2f5:1c59:a110:d980","TCP","86","","","443  >  42634 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 WS=256 SACK_PERM=1"
"152","4.179493003","2a02:a020:41:bfaa:c2f5:1c59:a110:d980","2620:1ec:42::133","TCP","74","","","42634  >  443 [ACK] Seq=1 Ack=1 Win=65408 Len=0"
"153","4.179738139","2a02:a020:41:bfaa:c2f5:1c59:a110:d980","2620:1ec:42::133","TLSv1.2","591","","","Client Hello"
"154","4.179854034","172.20.10.8","52.113.199.175","TLSv1.2","2157","","","Application Data"
"155","4.180614341","172.20.10.8","52.113.199.175","TLSv1.2","744","","","Application Data"
"156","4.194351572","51.144.253.41","172.20.10.8","TLSv1.2","186","","","Change Cipher Spec, Encrypted Handshake Message, Application Data"
"157","4.194497017","172.20.10.8","51.144.253.41","TLSv1.2","104","","","Application Data"
"158","4.202414035","20.185.212.106","172.20.10.8","TCP","2862","","","443  >  55048 [PSH, ACK] Seq=1 Ack=518 Win=25088 Len=2796 TSval=3875124281 TSecr=3021128556 [TCP segment of a reassembled PDU]"
"159","4.202478166","172.20.10.8","20.185.212.106","TCP","66","","","55048  >  443 [ACK] Seq=518 Ack=2797 Win=61568 Len=0 TSval=3021128755 TSecr=3875124281"
