"No.","Time","Source","Destination","Protocol","Length","Destination Port","Source Port","Info"
"17","0.120668955","192.168.0.37","224.0.0.251","MDNS","449","5353","5353","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone (63)._rdlink._tcp.local TXT SRV, cache flush 0 0 49153 iPhone-63.local AAAA, cache flush fe80::8cd:9bf7:ed50:4a0b A, cache flush 192.168.0.37 AAAA, cache flush 2a02:2788:7d4:2bf:10fc:bae9:7a09:43de AAAA, cache flush 2a02:2788:7d4:2bf::a NSEC, cache flush iPhone (63)._rdlink._tcp.local NSEC, cache flush iPhone-63.local OPT"
"18","0.121813629","fe80::8cd:9bf7:ed50:4a0b","ff02::fb","MDNS","469","5353","5353","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone (63)._rdlink._tcp.local TXT SRV, cache flush 0 0 49153 iPhone-63.local AAAA, cache flush fe80::8cd:9bf7:ed50:4a0b A, cache flush 192.168.0.37 AAAA, cache flush 2a02:2788:7d4:2bf:10fc:bae9:7a09:43de AAAA, cache flush 2a02:2788:7d4:2bf::a NSEC, cache flush iPhone (63)._rdlink._tcp.local NSEC, cache flush iPhone-63.local OPT"
"19","0.139786750","20.185.212.106","192.168.0.40","TCP","66","","","443  >  54768 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM=1"
"20","0.139863263","192.168.0.40","20.185.212.106","TCP","54","","","54768  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0"
"21","0.140438802","192.168.0.40","20.185.212.106","TLSv1.2","571","","","Client Hello"
"22","0.236824928","20.185.212.106","192.168.0.40","TCP","60","","","443  >  54768 [ACK] Seq=1 Ack=518 Win=525056 Len=0"
"23","0.238372107","20.185.212.106","192.168.0.40","TCP","1514","","","443  >  54768 [ACK] Seq=1 Ack=518 Win=525056 Len=1460 [TCP segment of a reassembled PDU]"
"24","0.238419477","192.168.0.40","20.185.212.106","TCP","54","","","54768  >  443 [ACK] Seq=518 Ack=1461 Win=64128 Len=0"
"25","0.238459169","20.185.212.106","192.168.0.40","TCP","1514","","","443  >  54768 [ACK] Seq=1461 Ack=518 Win=525056 Len=1460 [TCP segment of a reassembled PDU]"
"26","0.238478676","192.168.0.40","20.185.212.106","TCP","54","","","54768  >  443 [ACK] Seq=518 Ack=2921 Win=63360 Len=0"
"27","0.238581257","20.185.212.106","192.168.0.40","TCP","1514","","","443  >  54768 [ACK] Seq=2921 Ack=518 Win=525056 Len=1460 [TCP segment of a reassembled PDU]"
"28","0.238604408","192.168.0.40","20.185.212.106","TCP","54","","","54768  >  443 [ACK] Seq=518 Ack=4381 Win=64128 Len=0"
"29","0.238709782","20.185.212.106","192.168.0.40","TCP","1514","","","443  >  54768 [ACK] Seq=4381 Ack=518 Win=525056 Len=1460 [TCP segment of a reassembled PDU]"
"30","0.238729359","192.168.0.40","20.185.212.106","TCP","54","","","54768  >  443 [ACK] Seq=518 Ack=5841 Win=64128 Len=0"
"31","0.238712114","20.185.212.106","192.168.0.40","TLSv1.2","292","","","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"32","0.238764558","192.168.0.40","20.185.212.106","TCP","54","","","54768  >  443 [ACK] Seq=518 Ack=6079 Win=64000 Len=0"
"33","0.243963172","192.168.0.40","20.185.212.106","TLSv1.2","212","","","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"34","0.346259369","20.185.212.106","192.168.0.40","TLSv1.2","105","","","Change Cipher Spec, Encrypted Handshake Message"
"35","0.347083231","192.168.0.40","20.185.212.106","TCP","1494","","","54768  >  443 [ACK] Seq=676 Ack=6130 Win=64128 Len=1440 [TCP segment of a reassembled PDU]"
"36","0.347103723","192.168.0.40","20.185.212.106","TCP","1494","","","54768  >  443 [PSH, ACK] Seq=2116 Ack=6130 Win=64128 Len=1440 [TCP segment of a reassembled PDU]"
"37","0.347196527","192.168.0.40","20.185.212.106","TLSv1.2","956","","","Application Data"
"38","0.443612774","20.185.212.106","192.168.0.40","TCP","60","","","443  >  54768 [ACK] Seq=6130 Ack=4458 Win=525568 Len=0"
"39","0.775722146","192.168.0.25","224.0.0.251","MDNS","137","5353","5353","Standard query response 0x0000 PTR {""nm"":""Redmi 10 2022"",""as"":""[8194]"",""ip"":""25""}._mi-connect._udp.local"
"40","0.775747923","fe80::9b44:993a:ec84:49a","ff02::fb","MDNS","157","5353","5353","Standard query response 0x0000 PTR {""nm"":""Redmi 10 2022"",""as"":""[8194]"",""ip"":""25""}._mi-connect._udp.local"
"41","0.809812346","20.185.212.106","192.168.0.40","TLSv1.2","872","","","Application Data"
"42","0.852095679","192.168.0.40","20.185.212.106","TCP","54","","","54768  >  443 [ACK] Seq=4458 Ack=6948 Win=64128 Len=0"
"43","0.857294225","192.168.0.40","20.185.212.106","TCP","1494","","","54768  >  443 [ACK] Seq=4458 Ack=6948 Win=64128 Len=1440 [TCP segment of a reassembled PDU]"
"44","0.857305428","192.168.0.40","20.185.212.106","TCP","1494","","","54768  >  443 [PSH, ACK] Seq=5898 Ack=6948 Win=64128 Len=1440 [TCP segment of a reassembled PDU]"
"45","0.857390883","192.168.0.40","20.185.212.106","TLSv1.2","956","","","Application Data"
"46","0.869859658","192.168.0.37","224.0.0.251","MDNS","415","5353","5353","Standard query response 0x0000 PTR, cache flush iPhone-63.local PTR, cache flush iPhone-63.local PTR, cache flush iPhone-63.local PTR, cache flush iPhone-63.local NSEC, cache flush B.0.A.4.0.5.D.E.7.F.B.9.D.C.8.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 37.0.168.192.in-addr.arpa NSEC, cache flush E.D.3.4.9.0.A.7.9.E.A.B.C.F.0.1.F.B.2.0.4.D.7.0.8.8.7.2.2.0.A.2.ip6.arpa NSEC, cache flush A.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.F.B.2.0.4.D.7.0.8.8.7.2.2.0.A.2.ip6.arpa OPT"
"47","0.870875991","fe80::8cd:9bf7:ed50:4a0b","ff02::fb","MDNS","435","5353","5353","Standard query response 0x0000 PTR, cache flush iPhone-63.local PTR, cache flush iPhone-63.local PTR, cache flush iPhone-63.local PTR, cache flush iPhone-63.local NSEC, cache flush B.0.A.4.0.5.D.E.7.F.B.9.D.C.8.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 37.0.168.192.in-addr.arpa NSEC, cache flush E.D.3.4.9.0.A.7.9.E.A.B.C.F.0.1.F.B.2.0.4.D.7.0.8.8.7.2.2.0.A.2.ip6.arpa NSEC, cache flush A.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.F.B.2.0.4.D.7.0.8.8.7.2.2.0.A.2.ip6.arpa OPT"
"48","0.892222497","BelkinIn_73:0c:6b","Spanning-tree-(for-bridges)_00","STP","60","","","Conf. Root = 32768/0/60:38:e0:73:0c:6b  Cost = 0  Port = 0x8001"
"49","0.954708095","20.185.212.106","192.168.0.40","TCP","60","","","443  >  54768 [ACK] Seq=6948 Ack=7338 Win=525568 Len=0"
"50","0.995448369","20.185.212.106","192.168.0.40","TCP","60","","","443  >  54768 [ACK] Seq=6948 Ack=8240 Win=524544 Len=0"
"51","1.082270109","BelkinIn_73:0c:6b","Broadcast","ARP","60","","","Who has 192.168.0.26? Tell 192.168.0.10"
"52","1.172471449","20.185.212.106","192.168.0.40","TLSv1.2","971","","","Application Data"
"53","1.172500909","192.168.0.40","20.185.212.106","TCP","54","","","54768  >  443 [ACK] Seq=8240 Ack=7865 Win=64128 Len=0"
"54","1.206966679","192.168.0.40","20.185.212.106","TCP","1494","","","54768  >  443 [ACK] Seq=8240 Ack=7865 Win=64128 Len=1440 [TCP segment of a reassembled PDU]"
"55","1.206983256","192.168.0.40","20.185.212.106","TCP","1494","","","54768  >  443 [PSH, ACK] Seq=9680 Ack=7865 Win=64128 Len=1440 [TCP segment of a reassembled PDU]"
"56","1.207033681","192.168.0.40","20.185.212.106","TLSv1.2","956","","","Application Data"
"57","1.304172432","20.185.212.106","192.168.0.40","TCP","60","","","443  >  54768 [ACK] Seq=7865 Ack=11120 Win=525568 Len=0"
"58","1.354835843","20.185.212.106","192.168.0.40","TCP","60","","","443  >  54768 [ACK] Seq=7865 Ack=12022 Win=524544 Len=0"
